Date,Close
2017-5-18 下午03:16:00,14.66
2017-5-19 下午03:16:00,12.04
2017-5-22 下午03:16:00,10.93
2017-5-23 下午03:16:00,10.72
2017-5-24 下午03:16:00,10.02
2017-5-25 下午03:16:00,9.99
2017-5-26 下午03:16:00,9.81
2017-5-30 下午03:16:00,10.38
2017-5-31 下午03:16:00,10.41
2017-6-1 下午03:16:00,9.89
2017-6-2 下午03:16:00,9.75
2017-6-5 下午03:16:00,10.07
2017-6-6 下午03:16:00,10.45
2017-6-7 下午03:16:00,10.39
2017-6-8 下午03:16:00,10.16
2017-6-9 下午03:16:00,10.7
2017-6-12 下午03:16:00,11.46
2017-6-13 下午03:16:00,10.42
2017-6-14 下午03:16:00,10.64
2017-6-15 下午03:16:00,10.9
2017-6-16 下午03:16:00,10.38
2017-6-19 下午03:16:00,10.37
2017-6-20 下午03:16:00,10.86
2017-6-21 下午03:16:00,10.75
2017-6-22 下午03:16:00,10.48
2017-6-23 下午03:16:00,10.02
2017-6-26 下午03:16:00,9.9
2017-6-27 下午03:16:00,11.06
2017-6-28 下午03:16:00,10.03
2017-6-29 下午03:16:00,11.44
2017-6-30 下午03:16:00,11.18
2017-7-3 下午03:16:00,11.22
2017-7-5 下午03:16:00,11.07
2017-7-6 下午03:16:00,12.54
2017-7-7 下午03:16:00,11.19
2017-7-10 下午03:16:00,11.11
2017-7-11 下午03:16:00,10.89
2017-7-12 下午03:16:00,10.3
2017-7-13 下午03:16:00,9.9
2017-7-14 下午03:16:00,9.51
2017-7-17 下午03:16:00,9.82
2017-7-18 下午03:16:00,9.89
2017-7-19 下午03:16:00,9.79
2017-7-20 下午03:16:00,9.58
2017-7-21 下午03:16:00,9.36
2017-7-24 下午03:16:00,9.43
2017-7-25 下午03:16:00,9.43
2017-7-26 下午03:16:00,9.6
2017-7-27 下午03:16:00,10.11
2017-7-28 下午03:16:00,10.29
2017-7-31 下午03:16:00,10.26
2017-8-1 下午03:16:00,10.09
2017-8-2 下午03:16:00,10.28
2017-8-3 下午03:16:00,10.44
2017-8-4 下午03:16:00,10.03
2017-8-7 下午03:16:00,9.93
2017-8-8 下午03:16:00,10.96
2017-8-9 下午03:16:00,11.11
2017-8-10 下午03:16:00,16.04
2017-8-11 下午03:16:00,15.51
2017-8-14 下午03:16:00,12.33
2017-8-15 下午03:16:00,12.04
2017-8-16 下午03:16:00,11.74
2017-8-17 下午03:16:00,15.55
2017-8-18 下午03:16:00,14.26
2017-8-21 下午03:16:00,13.19
2017-8-22 下午03:16:00,11.35
2017-8-23 下午03:16:00,12.25
2017-8-24 下午03:16:00,12.23
2017-8-25 下午03:16:00,11.28
2017-8-28 下午03:16:00,11.32
2017-8-29 下午03:16:00,11.7
2017-8-30 下午03:16:00,11.22
2017-8-31 下午03:16:00,10.59
2017-9-1 下午03:16:00,10.13
2017-9-5 下午03:16:00,12.23
2017-9-6 下午03:16:00,11.63
2017-9-7 下午03:16:00,11.55
2017-9-8 下午03:16:00,12.12
2017-9-11 下午03:16:00,10.73
2017-9-12 下午03:16:00,10.58
2017-9-13 下午03:16:00,10.5
2017-9-14 下午03:16:00,10.44
2017-9-15 下午03:16:00,10.17
2017-9-18 下午03:16:00,10.15
2017-9-19 下午03:16:00,10.18
2017-9-20 下午03:16:00,9.78
2017-9-21 下午03:16:00,9.67
2017-9-22 下午03:16:00,9.59
2017-9-25 下午03:16:00,10.21
2017-9-26 下午03:16:00,10.17
2017-9-27 下午03:16:00,9.87
2017-9-28 下午03:16:00,9.55
2017-9-29 下午03:16:00,9.51
2017-10-2 下午03:16:00,9.45
2017-10-3 下午03:16:00,9.51
2017-10-4 下午03:16:00,9.63
2017-10-5 下午03:16:00,9.19
2017-10-6 下午03:16:00,9.65
2017-10-9 下午03:16:00,10.33
2017-10-10 下午03:16:00,10.08
2017-10-11 下午03:16:00,9.85
2017-10-12 下午03:16:00,9.91
2017-10-13 下午03:16:00,9.61
2017-10-16 下午03:16:00,9.91
2017-10-17 下午03:16:00,10.31
2017-10-18 下午03:16:00,10.07
2017-10-19 下午03:16:00,10.05
2017-10-20 下午03:16:00,9.97
2017-10-23 下午03:16:00,11.07
2017-10-24 下午03:16:00,11.16
